Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,releaseYear,year,budget,Net_revenue
43307,/m/0bw20,K-19: The Widowmaker,2002-07-19,65716126.0,138.0,"['Russian Language', 'English Language']","['United States of America', 'Canada', 'United Kingdom', 'Germany']","['Thriller', 'Action Thrillers', 'History', 'Action/Adventure', 'Period piece', 'Drama', 'Suspense', 'War film', 'Action', 'Political drama']",2002,2002,100000000.0,-34283874.0
366111,/m/01__75,Shallow Hal,2001-11-01,141069860.0,113.0,['English Language'],"['United States of America', 'Germany']","['Romantic comedy', 'Fantasy', 'Comedy', 'Drama', 'Romance Film', 'Fantasy Comedy', 'Comedy of Errors']",2001,2001,40000000.0,101069860.0
1249019,/m/04m0h6,Killer Klowns from Outer Space,1988-05-27,,86.0,['English Language'],['United States of America'],"['Parody', 'Science Fiction', 'Horror', 'Sci-Fi Horror', 'Cult', 'Alien Film', 'Comedy', 'Horror Comedy']",1988,1988,1800000.0,
32605438,/m/0bzz87,Imago Mortis,2009-01-16,,104.0,['English Language'],"['Spain', 'Italy', 'Ireland']","['Gothic Film', 'Horror']",2009,2009,3700000.0,
445066,/m/0299hs,RoboCop,1987-07-17,53424681.0,103.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Science Fiction', 'Superhero movie', 'Stop motion', 'Action/Adventure', 'Satire', 'Action']",1987,1987,13000000.0,40424681.0
4788925,/m/0cndck,Bee Season,2005-09-03,6856989.0,104.0,"['Hebrew Language', 'English Language']",['United States of America'],"['Drama', 'Family Drama', 'Coming of age', 'Film adaptation']",2005,2005,14000000.0,-7143011.0
46505,/m/0ckt6,Airplane!,1980-07-02,83453539.0,87.0,['English Language'],['United States of America'],"['Parody', 'Ensemble Film', 'Absurdism', 'Cult', 'Satire', 'Comedy', 'Disaster', 'Romance Film', 'Airplanes and airports']",1980,1980,3500000.0,79953539.0
30854972,/m/08ck1h,Red Sonja,1985-07-03,6948633.0,90.0,['English Language'],"['United States of America', 'Netherlands']","['Adventure', 'Costume drama', 'Action/Adventure', 'Fantasy', 'Sword and sorcery', 'Action']",1985,1985,17900000.0,-10951367.0
10867115,/m/02qsgy2,The Movie Hero,2003,,98.0,['English Language'],['United States of America'],"['Parody', 'Romance Film', 'Comedy', 'Indie']",2003,2003,475000.0,
2100492,/m/06m4p7,Medicine Man,1992-02-07,45500797.0,104.0,['English Language'],['United States of America'],"['Adventure', 'Jungle Film', 'Action/Adventure', 'Drama', 'Romantic drama', 'Romance Film']",1992,1992,40000000.0,5500797.0
23734853,/m/06_vlp9,Somewhere,2010-09-03,13936909.0,97.0,"['Italian Language', 'English Language']",['United States of America'],"['Drama', 'Black comedy', 'Comedy-drama', 'Comedy', 'Indie']",2010,2010,8000000.0,5936909.0
161452,/m/015d7y,Bad Day at Black Rock,1955-01-07,2000000.0,82.0,['English Language'],['United States of America'],"['Thriller', 'Psychological thriller', 'Action/Adventure', 'Mystery', 'Western', 'Drama', 'Suspense', 'Film noir']",1955,1955,1271000.0,729000.0
5955514,/m/0fghvz,Fled,1996-07-19,17193231.0,98.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Buddy film', 'Chase Movie', 'Action/Adventure', 'Comedy', 'Action Thrillers', 'Action']",1996,1996,25000000.0,-7806769.0
6961461,/m/0gyy53,The Other Boleyn Girl,2008-02-15,77713866.0,155.0,['English Language'],"['United States of America', 'United Kingdom']","['Costume drama', 'History', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Biographical film', 'Romance Film']",2008,2008,35000000.0,42713866.0
680361,/m/032clf,Dirty Dancing,1987-05-12,213954274.0,97.0,['English Language'],['United States of America'],"['Dance', 'Indie', 'Period piece', 'Musical', 'Coming of age', 'Drama', 'Romantic drama', 'Romance Film', 'Musical Drama', 'Teen']",1987,1987,6000000.0,207954274.0
19787914,/m/0bwhdbl,Scream 4,2011-04-11,97138686.0,111.0,['English Language'],['United States of America'],"['Parody', 'Thriller', 'Horror', 'Mystery', 'Horror Comedy', 'Slasher', 'Teen']",2011,2011,40000000.0,57138686.0
190405,/m/01b15b,Anastasia,1956-12-13,,105.0,"['French Language', 'English Language']",['United States of America'],"['Romantic drama', 'Period piece', 'Drama', 'Epic', 'Romance Film']",1956,1956,3520000.0,
359571,/m/01_8y6,The Life of David Gale,2003-02-07,38955598.0,131.0,"['English Language', 'Spanish Language']","['United States of America', 'United Kingdom', 'Germany']","['Thriller', 'Crime Fiction', 'Melodrama', 'Crime Drama', 'Mystery', 'Drama', 'Crime Thriller']",2003,2003,50000000.0,-11044402.0
22144721,/m/05qbckf,Iron Man 2,2010-04-26,623933331.0,124.0,"['Russian Language', 'English Language']",['United States of America'],"['Action/Adventure', 'Thriller', 'Science Fiction', 'Action', 'Superhero movie']",2010,2010,200000000.0,423933331.0
19024526,/m/04jkpgv,Antichrist,2009-10-23,2492704.0,103.0,['English Language'],"['Denmark', 'Sweden', 'France', 'Italy', 'Germany', 'Poland']","['Thriller', 'Horror', 'Indie', 'World cinema', 'Supernatural', 'Psychological thriller', 'Erotic thriller', 'Fantasy', 'Drama']",2009,2009,11000000.0,-8507296.0
2539874,/m/07lvhj,Major Dundee,1965-03-15,,124.0,"['French Language', 'English Language', 'Spanish Language']",['United States of America'],"['Adventure', 'Costume drama', 'Action/Adventure', 'Western', 'War film', 'Cavalry Film']",1965,1965,3800000.0,
142457,/m/011yqc,L.A. Confidential,1997-05-14,126216940.0,136.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Crime Fiction', 'Drama']",1997,1997,35000000.0,91216940.0
17931096,/m/047s09y,When Strangers Appear,2001,,102.0,['English Language'],"['United States of America', 'Australia', 'New Zealand']","['Thriller', 'Mystery', 'Crime Thriller', 'Psychological thriller', 'Suspense']",2001,2001,2000000.0,
186856,/m/019k65,The Omen,1976-06-25,60922980.0,111.0,"['Italian Language', 'Latin Language', 'English Language']","['United States of America', 'United Kingdom']","['Demonic child', 'Horror', 'Supernatural', 'Psychological thriller', 'Cult', 'Mystery']",1976,1976,2800000.0,58122980.0
92582,/m/0m_mm,Giant,1956-10-10,35000000.0,201.0,"['English Language', 'Spanish Language']",['United States of America'],"['Action/Adventure', 'Western', 'Drama', 'Epic']",1956,1956,5400000.0,29600000.0
607444,/m/02vzpb,13 Going on 30,2004-04-14,96455697.0,97.0,"['Portuguese Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Fantasy', 'Comedy', 'Coming of age', 'Romance Film', 'Fantasy Comedy']",2004,2004,37000000.0,59455697.0
3478537,/m/09fn1w,Jodhaa Akbar,2008-02-13,,213.0,"['Hindi Language', 'Urdu Language']",['India'],"['Adventure', 'World cinema', 'Historical fiction', 'Musical', 'Drama', 'Romantic drama', 'Biographical film', 'Action', 'Romance Film', 'Bollywood']",2008,2008,8376800.0,
2941852,/m/08f40v,Ernest Goes to Camp,1987-05-22,23509382.0,92.0,['English Language'],['United States of America'],"['Family Film', 'Comedy', 'Slapstick']",1987,1987,3000000.0,20509382.0
6446044,/m/0g5pv3,For Your Eyes Only,1981-06-24,195300000.0,127.0,"['Greek Language', 'Italian Language', 'English Language']",['United Kingdom'],"['Thriller', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']",1981,1981,28000000.0,167300000.0
3333,/m/0151l,The Birth of a Nation,1915,50000000.0,190.0,"['Silent film', 'English Language']",['United States of America'],"['Silent film', 'Indie', 'Costume drama', 'Epic', 'Black-and-white', 'Drama', 'War film']",1915,1915,100000.0,49900000.0
16958933,/m/0413dmv,Inferno,1999,,95.0,['English Language'],['United States of America'],"['Thriller', 'Remake', 'Martial Arts Film', 'Drama', 'Romance Film', 'Action']",1999,1999,15000000.0,
365039,/m/01_wsl,Six Days Seven Nights,1998-06-12,164839294.0,102.0,"['German Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Adventure', 'Action/Adventure', 'Comedy', 'Romance Film', 'Action']",1998,1998,70000000.0,94839294.0
3662683,/m/09t10b,American Dreamz,2006-04-21,16458459.0,108.0,['English Language'],['United States of America'],"['Political cinema', 'Parody', 'Political satire', 'Comedy', 'Media Satire']",2006,2006,17000000.0,-541541.0
1353277,/m/04w2v8,King of Kings,1961-10-30,8000000.0,171.0,['English Language'],['United States of America'],"['Christian film', 'Biography', 'Costume drama', 'Roadshow theatrical release', 'Epic', 'Period piece', 'Drama']",1961,1961,5037000.0,2963000.0
28763446,/m/0ddg_bs,Colombiana,2011-07-27,60965854.0,107.0,"['English Language', 'Spanish Language']","['France', 'United States of America']","['Action/Adventure', 'Thriller', 'Action', 'Drama']",2011,2011,40000000.0,20965854.0
24251542,/m/07s6ccw,Blood and Bone,2009-02-07,,93.0,['English Language'],['United States of America'],"['Action/Adventure', 'Martial Arts Film', 'Action', 'Drama']",2009,2009,3700000.0,
30459784,/m/0cmbrdw,Anuvahood,2011-03-18,,89.0,[],['United Kingdom'],"['Action/Adventure', 'Action', 'Comedy']",2011,2011,1000000.0,
11448113,/m/06x8g2,Friday After Next,2002-11-22,33526835.0,88.0,['English Language'],['United States of America'],"['Buddy film', 'Comedy']",2002,2002,20000000.0,13526835.0
2296056,/m/071qr3,Sky High,2005-07-22,86369815.0,100.0,"['English Language', 'Cantonese']",['United States of America'],"['Science Fiction', 'Adventure', 'Superhero movie', 'Action/Adventure', ""Children's"", 'Coming of age', 'Comedy', 'Fantasy', 'Family Film', 'Teen']",2005,2005,35000000.0,51369815.0
31972917,/m/0gvrx5s,Creature,2011-09-09,,93.0,['English Language'],['United States of America'],['Horror'],2011,2011,3000000.0,
999394,/m/03y0pn,Pirates of the Caribbean: Dead Man's Chest,2006-06-24,,151.0,"['Greek Language', 'Turkish Language', 'Standard Mandarin', 'English Language']",['United States of America'],"['Swashbuckler films', 'Fantasy Adventure', 'Adventure', 'Fantasy', 'Adventure Comedy', 'Action']",2006,2006,200000000.0,
31417999,/m/0crztvy,Henry's Crime,2010-09-14,204940.0,108.0,['English Language'],['United States of America'],"['Thriller', 'Heist', 'Action/Adventure', 'Drama', 'Comedy', 'Black comedy', 'Crime Fiction', 'Crime Thriller', 'Action']",2010,2010,12000000.0,-11795060.0
3984733,/m/0bb1gt,Bopha!,1993-09-17,,121.0,['English Language'],['United States of America'],"['Drama', 'Political drama']",1993,1993,12000000.0,
226198,/m/01gzln,Sleepless in Seattle,1993-06-25,227799884.0,105.0,['English Language'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Romance Film', 'Drama', 'Comedy']",1993,1993,21000000.0,206799884.0
944471,/m/03s44q,Newsies,1992-04-10,2819485.0,121.0,['English Language'],['United States of America'],"['Family Drama', 'Musical', 'Period piece', 'Drama', 'Family Film', 'Musical Drama']",1992,1992,15000000.0,-12180515.0
7771844,/m/0kvgyb,"Suddenly, Last Summer",1959-12-22,6375000.0,113.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Drama']",1959,1959,3000000.0,3375000.0
703687,/m/0344gc,Monster's Ball,2001-11-11,44909486.0,112.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Melodrama', 'Drama', 'Indie']",2001,2001,4000000.0,40909486.0
5513348,/m/0dq8z4,Warlock III: The End of Innocence,1999,,94.0,['English Language'],['United States of America'],"['Cult', 'Fantasy', 'Horror', 'Supernatural']",1999,1999,2000000.0,
971217,/m/03vhs5,Twisted,2004-02-27,,97.0,['English Language'],"['United States of America', 'Germany']","['Thriller', 'Crime Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery']",2004,2004,50000000.0,
9478308,/m/0gy_8n,Battle in Seattle,2007-12,886461.0,98.0,['English Language'],"['United States of America', 'Canada', 'Germany']","['Ensemble Film', 'Drama', 'Indie', 'Docudrama', 'Political drama']",2007,2007,8000000.0,-7113539.0
29097142,/m/0dlk_qn,Movie 43,2013-01-25,,175.0,['English Language'],['United States of America'],['Comedy'],2013,2013,6000000.0,
2043990,/m/06h5k7,Spy Hard,1996-05-24,26960191.0,95.0,['English Language'],['United States of America'],"['Parody', 'Crime Fiction', 'Action/Adventure', 'Comedy', 'Action', 'Spy']",1996,1996,18000000.0,8960191.0
545187,/m/02nlfw,Volcano,1997-04-25,122823468.0,103.0,['English Language'],['United States of America'],"['Disaster', 'Thriller', 'Action', 'Drama', 'Action/Adventure']",1997,1997,90000000.0,32823468.0
2964227,/m/08gg47,The World's Fastest Indian,2005-09-10,18297790.0,127.0,['English Language'],"['United States of America', 'Switzerland', 'Japan', 'New Zealand']","['Japanese Movies', 'Adventure', 'World cinema', 'Road movie', 'Sports', 'Drama', 'Biopic [feature]', 'Biographical film', 'Indie']",2005,2005,25000000.0,-6702210.0
277710,/m/01pk75,Heartbreakers,2001-03-23,57756408.0,123.0,"['Russian Language', 'English Language']",['United States of America'],"['Crime Fiction', 'Romantic comedy', 'Romance Film', 'Comedy']",2001,2001,35000000.0,22756408.0
682275,/m/032kr9,The Preacher's Wife,1996-12-13,,124.0,['English Language'],['United States of America'],"['Family Drama', 'Heavenly Comedy', 'Romantic fantasy', 'Fantasy', 'Drama', 'Romantic drama', 'Family Film', 'Romance Film']",1996,1996,40000000.0,
146947,/m/012s1d,Spider-Man,2002-05-03,821708551.0,121.0,['English Language'],['United States of America'],"['Adventure', 'Superhero movie', 'Action/Adventure', 'Fantasy', 'Coming of age', 'Action']",2002,2002,139000000.0,682708551.0
22751,/m/05ppy,Original Sin,2001-07-11,36402320.0,118.0,"['Japanese Language', 'Spanish Language', 'Latin Language', 'English Language', 'German Language']","['United States of America', 'France']","['Thriller', 'Mystery', 'Romance Film', 'Drama']",2001,2001,42000000.0,-5597680.0
1539559,/m/058y7y,Inferno,1953-08-12,,83.0,['English Language'],['United States of America'],"['Thriller', 'Drama', 'Film noir']",1953,1953,1055000.0,
27063955,/m/0bs8ndx,Super,2010-09-10,324138.0,96.0,"['English Language', 'American English']",['United States of America'],"['Indie', 'Superhero movie', 'Action/Adventure', 'Drama', 'Comedy', 'Action', 'Adventure']",2010,2010,2500000.0,-2175862.0
14421091,/m/0270k40,Cirque du Freak: The Vampire's Assistant,2009-10-22,39102650.0,119.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Creature Film', 'Action/Adventure', 'Fantasy', ""Children's Fantasy""]",2009,2009,40000000.0,-897350.0
441280,/m/028xm3,Dungeons & Dragons,2000-12-08,33807409.0,107.0,['English Language'],['United States of America'],"['Action/Adventure', 'Sword and sorcery', 'Mockumentary', 'Fantasy', 'Sword and sorcery films']",2000,2000,35000000.0,-1192591.0
20040056,/m/04y9t3v,Kaminey,2009-08-14,,130.0,"['Hindi Language', 'Portuguese Language', 'Marathi Language', 'English Language', 'Bengali Language']",['India'],"['Crime Fiction', 'World cinema', 'Musical', 'Drama', 'Comedy', 'Action', 'Bollywood']",2009,2009,9000000.0,
5778040,/m/0f42nz,Om Shanti Om,2007-11-07,,168.0,"['Hindi Language', 'Urdu Language']",['India'],"['Thriller', 'Musical', 'Drama', 'Comedy', 'Romance Film', 'Action', 'Bollywood']",2007,2007,9100000.0,
2448736,/m/07dvtc,Lone Wolf McQuade,1983-04-15,12232628.0,105.0,"['English Language', 'Spanish Language']",['United States of America'],"['Crime Fiction', 'Thriller', 'Action Thrillers', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Action']",1983,1983,5000000.0,7232628.0
23982633,/m/076yzh_,Harry Brown,2009-09-12,10309370.0,103.0,['English Language'],['United Kingdom'],"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",2009,2009,7300000.0,3009370.0
5699114,/m/0d_tb9,The Detonator,2006-04-25,,96.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Action Thrillers', 'Action']",2006,2006,15000000.0,
20402406,/m/04zzwmh,Season of the Witch,2011-01-04,,95.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Supernatural', 'Action/Adventure', 'Period piece', 'Fantasy', 'Drama', 'Action']",2011,2011,40000000.0,
28722503,/m/0cz8mkh,Final Destination 5,2011-08-04,157887643.0,95.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Horror', 'Teen', 'Supernatural']",2011,2011,47000000.0,110887643.0
3343617,/m/096v5f,A Little Princess,1995-05-10,10015449.0,97.0,"['French Language', 'English Language']",['United States of America'],"['Drama', 'Family Film', 'Family Drama', 'Fantasy']",1995,1995,17000000.0,-6984551.0
32258845,/m/0gy15f9,Pain & Gain,2013-04-26,,,[],['United States of America'],"['Comedy film', 'Action', 'Drama']",2013,2013,25000000.0,
4940876,/m/0cw72h,Welcome to Collinwood,2002-09-27,336620.0,87.0,['English Language'],"['United States of America', 'Germany']","['Crime Fiction', 'Caper story', 'Screwball comedy', 'Crime Comedy', 'Comedy']",2002,2002,1200000.0,-863380.0
1424739,/m/050gjl,Pierrot le fou,1965,,112.0,"['French Language', 'English Language']","['France', 'Italy']","['Crime Fiction', 'Art film', 'World cinema', 'Road movie', 'Experimental film', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Avant-garde']",1965,1965,300000.0,
5150937,/m/0d53kr,Cinderella III: A Twist in Time,2007-02-06,,74.0,['English Language'],['United States of America'],"[""Children's/Family"", 'Animation', 'Fantasy', 'Animated cartoon', 'Family Film', 'Romance Film']",2007,2007,8000000.0,
1749093,/m/05sxr_,Tarzan,1999-06-17,448191819.0,88.0,['English Language'],['United States of America'],"['Adventure', 'Costume drama', 'Animation', 'Drama', 'Animated cartoon', 'Romance Film', 'Family Film']",1999,1999,150000000.0,298191819.0
29373289,/m/0ds1glg,We Bought a Zoo,2011-11-26,120081841.0,124.0,['English Language'],['United States of America'],"['Drama', 'Family Film', 'Family Drama', 'Comedy-drama', 'Comedy']",2011,2011,50000000.0,70081841.0
