Normalized_Title,year,title,numVotes,Rating,ratingBechtest,id,imdbid,Wiki_ID,Freebase_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres
ruthere,2010,R U There,337,5.6,0,968,1443518,30425015,/m/0g5t2gn,R U There,2010-06-17,,83.0,"['Dutch Language', 'English Language']","['France', 'Taiwan', 'Netherlands']","['Drama', 'Indie', 'World cinema']"
ruthlesspeople,1986,Ruthless People,31018,6.9,3,4614,0091877,680337,/m/032cgb,Ruthless People,1986-06-27,71233101.0,93.0,"['German Language', 'English Language']",['United States of America'],"['Black comedy', 'Crime Comedy', 'Comedy']"
rv,2006,RV,64425,5.6,3,7793,0449089,4018828,/m/0bcs_f,RV,2006-04-28,87528173.0,99.0,['English Language'],"['United States of America', 'United Kingdom', 'Germany']","['Road movie', 'Family Film', 'Comedy', 'Adventure']"
s.w.a.t.,2003,S.W.A.T.,155668,6.1,3,41,0257076,781629,/m/03bxlj,S.W.A.T.,2003-08-08,207725639.0,115.0,"['French Language', 'English Language', 'Spanish Language']",['United States of America'],"['Crime Fiction', 'Thriller', 'Action Thrillers', 'Action/Adventure', 'Crime Thriller', 'Action']"
s.w.a.t.:firefight,2011,S.W.A.T.: Firefight,12802,5.299999999999999,1,2145,1621429,30463571,/m/0g5q03_,S.W.A.T.: Firefight,2011,,89.0,[],[],"['Crime Fiction', 'Action/Adventure', 'Action', 'Thriller']"
s1m0ne,2002,S1m0ne,62927,6.1,3,143,0258153,897540,/m/03mvtj,S1m0ne,2002-08-23,19576023.0,117.0,['English Language'],['United States of America'],"['Drama', 'Science Fiction', 'Fantasy', 'Comedy']"
sabotage,1936,Sabotage,19226,7.0,3,5926,0028212,247098,/m/01kr6y,Sabotage,1936,,76.0,['English Language'],['United Kingdom'],"['Thriller', 'Crime Thriller', 'Mystery']"
saboteur,1942,Saboteur,28426,7.099999999999999,1,5938,0035279,1576720,/m/05css_,Saboteur,1942-04-22,,109.0,['English Language'],['United States of America'],"['Thriller', 'Chase Movie', 'Black-and-white', 'Action/Adventure', 'Mystery', 'Suspense', 'Crime Thriller', 'Romance Film', 'Action', 'Spy']"
saboteur,1942,Saboteur,28426,7.099999999999999,1,5939,0035279,1576720,/m/05css_,Saboteur,1942-04-22,,109.0,['English Language'],['United States of America'],"['Thriller', 'Chase Movie', 'Black-and-white', 'Action/Adventure', 'Mystery', 'Suspense', 'Crime Thriller', 'Romance Film', 'Action', 'Spy']"
sabrina,1954,Sabrina,71747,7.6,3,2294,0047437,1356971,/m/04wddl,Sabrina,1954-09-09,4000000.0,113.0,"['French Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Black-and-white', 'Drama', 'Comedy', 'Romance Film']"
sabrina,1995,Sabrina,45203,6.299999999999999,3,1643,0114319,1356982,/m/04wdfw,Sabrina,1995-12-15,53458319.0,127.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']"
sabrinatheteenagewitch,1996,Sabrina the Teenage Witch,52140,6.6071576524741085,3,4425,0117534,7597365,/m/026698d,Sabrina the Teenage Witch,1996-04-07,,91.0,['English Language'],['United States of America'],"['Television movie', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy', 'Teen']"
sadako3d,2012,Sadako 3D,1846,3.7,3,5407,1844025,34543751,/m/0j28vzm,Sadako 3D,2012-05-12,,96.0,['Japanese Language'],['Japan'],['Horror']
safe,1995,Safe,17785,7.1,3,2366,0114323,2021218,/m/06fph5,Safe,1995-01,512245.0,119.0,['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Drama', 'Psychological thriller', 'Indie']"
safe,2012,Safe,119748,6.5,1,3869,1656190,31703754,/m/0gmflnt,Safe,2012-04-27,40346186.0,95.0,['English Language'],['United States of America'],"['Crime Fiction', 'Action/Adventure', 'Action']"
safehaven,2013,Safe Haven,117906,6.7,3,3911,1702439,36181024,/m/0gwgmd3,Safe Haven,2013-02-07,,,[],[],"['Thriller', 'Romance Film']"
safemen,1998,Safe Men,3625,5.8,0,3035,0120813,4328223,/m/0bxcw5,Safe Men,1998-08-07,,88.0,['English Language'],['United States of America'],"['Crime Fiction', 'Heist', 'Crime Comedy', 'Comedy', 'Buddy film', 'Comedy of Errors']"
safetylast!,1923,Safety Last!,23426,8.1,0,1961,0014429,76313,/m/0k42n,Safety Last!,1923-04-01,,73.0,['English Language'],['United States of America'],"['Thriller', 'Silent film', 'Indie', 'Black-and-white', 'Comedy', 'Romance Film', 'Slapstick', 'Family Film', 'Adventure']"
safetynotguaranteed,2012,Safety Not Guaranteed,132043,6.9,3,3351,1862079,3970458,/m/0gxmwsb,Safety Not Guaranteed,2012-01-22,4001584.0,86.0,['English Language'],['United States of America'],"['Science Fiction', 'Comedy film']"
sahara,1943,Sahara,10198,7.499176309080212,0,1987,0036323,1364445,/m/04wyp9,Sahara,1943,,99.0,['English Language'],['United States of America'],"['Black-and-white', 'War film']"
salmonberries,1991,Salmonberries,768,6.099999999999999,3,2216,0102829,2610420,/m/07rjsy,Salmonberries,1991-10-31,,94.0,"['German Language', 'English Language']",['Germany'],"['LGBT', 'Indie', 'World cinema', 'Gay', 'Gay Interest', 'Drama', 'Gay Themed', 'Romantic drama', 'Romance Film']"
salmonfishingintheyemen,2011,Salmon Fishing in the Yemen,67590,6.8,2,3244,1441952,31014465,/m/0ggbfwf,Salmon Fishing in the Yemen,2011-09-10,34564651.0,112.0,"['English Language', 'American English']",['United Kingdom'],"['Romance Film', 'Drama', 'Comedy']"
salome,1953,Salome,2280,5.8,3,3125,0046269,7105919,/m/0h4d0w,Salome,1953-03-24,4750000.0,103.0,['English Language'],['United States of America'],"['Costume drama', 'Period piece', 'Drama', 'Epic']"
salt,2010,Salt,333712,6.5,3,1299,0944835,21810192,/m/05pbl56,Salt,2010-07-19,311087474.0,101.0,"['Russian Language', 'English Language', 'Korean Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Mystery', 'Action', 'Spy']"
saltoftheearth,1954,Salt of the Earth,4187,7.4,3,5356,0047443,76325,/m/0k443,Salt of the Earth,1954,,90.0,"['English Language', 'Spanish Language']",['United States of America'],"['Drama', 'Indie', 'Political drama']"
saludosamigos,1942,Saludos Amigos,8216,6.0,0,7696,0036326,76628,/m/0k5j9,Saludos Amigos,1942-08,,42.0,"['Portuguese Language', 'English Language', 'Spanish Language']","['United States of America', 'Brazil']","[""Children's/Family"", 'Animation', 'Adventure Comedy', 'Comedy', 'Animated Musical', 'Propaganda film']"
sanfrancisco,1936,San Francisco,6232,7.1,1,1359,0028216,44218,/m/0c1p3,San Francisco,1936-06-26,2868000.0,115.0,['English Language'],['United States of America'],"['Disaster', 'Romance Film', 'Drama', 'Natural disaster', 'Black-and-white']"
santafetrail,1940,Santa Fe Trail,4253,6.2,1,2678,0033021,5367128,/m/0dhpr6,Santa Fe Trail,1940-12-28,,110.0,['English Language'],['United States of America'],"['Historical fiction', 'Black-and-white', 'Action/Adventure', 'Western', 'Drama', 'Action']"
santawho?,2000,Santa Who?,2167,5.3,1,6604,0251382,2052329,/m/06hr7n,Santa Who?,2000,,90.0,['English Language'],['United States of America'],"['Family Film', 'Fantasy Comedy', 'Comedy', ""Children's/Family""]"
sarafina!,1992,Sarafina!,2330,6.3,3,2457,0105316,27736078,/m/0cc4yky,Sarafina!,1992,7306242.0,98.0,['English Language'],"['France', 'South Africa', 'United States of America', 'United Kingdom']","['World cinema', 'Family Drama', 'Musical', 'Drama', 'Family Film', 'Political drama']"
saraswathisabatham,1966,Saraswathi Sabatham,151,7.7,2,9956,0246913,19202878,/m/04lj0f6,Saraswathi Sabatham,1966,,,"['Hindi Language', 'Tamil Language']",['India'],"['Family Film', 'Fantasy', 'Comedy', 'Historical drama']"
satisfaction,1988,Satisfaction,3921,4.9,3,2485,0096037,13348400,/m/03c2h8h,Satisfaction,1988-02-12,8253123.0,92.0,['English Language'],['United States of America'],"['Drama', 'Comedy']"
saturdaynightfever,1977,Saturday Night Fever,89449,6.8,1,911,0076666,54175,/m/0f50l,Saturday Night Fever,1977-12-14,282400000.0,113.0,"['Italian Language', 'English Language']",['United States of America'],"['Dance', 'Musical', 'Drama', 'Coming of age', 'Romance Film', 'Musical Drama']"
sauna,2008,Sauna,7556,6.2,1,1628,1124394,33051426,/m/04rkrwg,Sauna,2008,,93.0,[],['Finland'],"['Historical fiction', 'Horror', 'World cinema']"
savagebeach,1989,Savage Beach,1899,4.4,3,8997,0098257,6687579,/m/0gh9g_,Savage Beach,1989,,92.0,['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Adventure', 'Action/Adventure', 'Comedy', 'Action', 'Indie']"
savages,2012,Savages,135728,6.4,3,3397,1615065,31676805,/m/0gmd3k7,Savages,2012-07-06,74123100.0,131.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Drama']"
saved!,2004,Saved!,49553,6.700000000000001,3,638,0332375,706990,/m/034fs1,Saved!,2004-01-21,10156933.0,92.0,['English Language'],['United States of America'],"['LGBT', 'Parody', 'Indie', 'Comedy-drama', 'Satire', 'Coming of age', 'Comedy', 'Drama', 'Black comedy', 'Teen']"
savethelastdance,2001,Save the Last Dance,66899,6.2,3,4796,0206275,1569634,/m/05c5nr,Save the Last Dance,2001-01-09,131706809.0,112.0,['English Language'],['United States of America'],"['Dance', 'Drama', 'Romantic drama', 'Music', 'Romance Film', 'Musical Drama', 'Teen']"
savingface,2004,Saving Face,13983,7.3992562397196595,3,2608,0384504,2812718,/m/0849p2,Saving Face,2004-09-12,,97.0,"['Mandarin Chinese', 'Standard Mandarin', 'English Language', 'Shanghainese']",['United States of America'],"['Romantic comedy', 'LGBT', 'Indie', 'Drama', 'Comedy', 'Romance Film']"
savinggrace,2000,Saving Grace,19500,6.9,3,3183,0195234,3793519,/m/0b098_,Saving Grace,2000-01-24,46000000.0,94.0,"['French Language', 'English Language']",['United Kingdom'],"['Crime Fiction', 'Stoner film', 'Comedy', 'Indie']"
savingprivateryan,1998,Saving Private Ryan,1529579,8.6,0,1090,0120815,28269,/m/07024,Saving Private Ryan,1998-07-24,481840909.0,169.0,"['French Language', 'Czech Language', 'German Language', 'English Language']",['United States of America'],"['Ensemble Film', 'History', 'Drama', 'War film', 'Action', 'Combat Films']"
saw,2004,Saw,479427,7.6,2,807,0387564,1025150,/m/0fq7dv_,Saw,2004-01-19,103000000.0,103.0,['English Language'],"['United States of America', 'Australia']","['Thriller', 'Crime Fiction', 'Horror', 'Indie', 'Psychological thriller', 'Mystery', 'Slasher']"
sawii,2005,Saw II,282625,6.6,3,1425,0432348,1640736,/m/05jwph,Saw II,2005-10-28,147700000.0,88.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Mystery', 'Horror', 'Psychological thriller', 'Slasher']"
sawiii,2006,Saw III,217220,6.2,3,6450,0489270,3636498,/m/09rfh9,Saw III,2006-10-26,164800000.0,113.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Crime Fiction', 'Horror', 'Psychological thriller', 'Slasher']"
sawiv,2007,Saw IV,168333,5.9,3,6454,0890870,7694669,/m/02pcq92,Saw IV,2007-10-25,139352633.0,96.0,['English Language'],"['United States of America', 'Canada']","['Crime Fiction', 'Thriller', 'Horror']"
sawv,2008,Saw V,140850,5.8,3,9291,1132626,14384820,/m/03d243x,Saw V,2008-10-23,113864059.0,92.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Crime Fiction', 'Horror', 'Psychological thriller', 'Cult', 'Slasher']"
sawvi,2009,Saw VI,128393,6.0,3,10999,1233227,19844891,/m/05qbdb8,Saw VI,2009-10-22,68200000.0,90.0,['English Language'],"['United States of America', 'Australia', 'Canada', 'United Kingdom']","['Thriller', 'Mystery', 'Horror']"
sayanything...,1989,Say Anything...,97708,7.3,2,4270,0098258,606476,/m/02vwqb,Say Anything...,1989-04-14,,100.0,['English Language'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama', 'Romantic drama', 'Romance Film', 'Teen']"
sayonara,1957,Sayonara,7950,7.0,2,2578,0050933,92596,/m/0m_q0,Sayonara,1957-12-05,22000115.0,147.0,"['Japanese Language', 'English Language']",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'War film']"
sbattiilmostroinprimapagina,1972,Sbatti il mostro in prima pagina,1646,7.400000000000001,1,6244,0070641,13260553,/m/03b_lv8,Sbatti il mostro in prima pagina,1972-10-19,,93.0,['Italian Language'],"['France', 'Italy']","['Thriller', 'Drama', 'Political thriller']"
scanners,1981,Scanners,63359,6.7,1,9416,0081455,378213,/m/02181p,Scanners,1981-01-14,14225876.0,103.0,['English Language'],['Canada'],"['Science Fiction', 'Horror', 'Indie', 'Psychological thriller', 'Cult', 'Action']"
scarface,1932,Scarface,31098,7.7,1,6063,0023427,76331,/m/0k44g,Scarface,1932,,94.0,"['Italian Language', 'English Language']",['United States of America'],"['Crime Fiction', 'Gangster Film', 'Black-and-white', 'Drama', 'Pre-Code', 'Film noir']"
scarface,1983,Scarface,938587,8.3,1,5321,0086250,267848,/m/01nln3,Scarface,1983-12-01,65884703.0,170.0,"['English Language', 'Spanish Language']",['United States of America'],"['Crime Fiction', 'Thriller', 'Gangster Film', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']"
scarletstreet,1945,Scarlet Street,19762,7.699999999999999,3,5081,0038057,146908,/m/012rty,Scarlet Street,1945,2948386.0,102.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Crime Drama', 'Black-and-white', 'Mystery', 'Drama', 'Romance Film', 'Film noir']"
scarsofdracula,1970,Scars of Dracula,6615,6.0,1,4201,0067713,2100438,/m/06m4gv,Scars of Dracula,1970-11-08,,95.0,['English Language'],['United Kingdom'],['Horror']
scarymovie,2000,Scary Movie,294596,6.3,3,5544,0175142,277667,/m/01pj_5,Scary Movie,2000-07-07,278019771.0,88.0,['English Language'],['United States of America'],"['Parody', 'Gross-out film', 'Comedy', 'Gross out', 'Slasher', 'Teen']"
scarymovie2,2001,Scary Movie 2,178865,5.4,3,6429,0257106,532618,/m/02mc5v,Scary Movie 2,2001-07-04,141220678.0,89.0,['English Language'],"['United States of America', 'Canada']","['Parody', 'Horror', 'Gross-out film', 'Horror Comedy', 'Comedy', 'Gross out', 'Teen', 'Haunted House Film']"
scarymovie3,2003,Scary Movie 3,161253,5.6,3,325,0306047,880056,/m/03l6q0,Scary Movie 3,2003-10-20,220673217.0,84.0,['English Language'],"['United States of America', 'Canada']","['Parody', 'Horror', 'Absurdism', 'Gross-out film', 'Horror Comedy', 'Comedy', 'Gross out', 'Teen', 'Slapstick']"
scarymovie4,2006,Scary Movie 4,131411,5.1,3,7679,0362120,2486990,/m/07h9gp,Scary Movie 4,2006-04-12,,89.0,['English Language'],['United States of America'],"['Parody', 'Horror', 'Absurdism', 'Gross-out film', 'Comedy', 'Gross out', 'Teen', 'Horror Comedy']"
scentofawoman,1992,Scent of a Woman,338621,8.0,1,3787,0105323,133648,/m/0_9wr,Scent of a Woman,1992-12-23,,137.0,['English Language'],['United States of America'],"['Drama', 'Coming of age']"
schoolforscoundrels,1960,School for Scoundrels,4002,7.3,1,8566,0054279,2413074,/m/07bbf_,School for Scoundrels,1960,,94.0,['English Language'],['United Kingdom'],"['Parody', 'Drama', 'Comedy', 'Black-and-white', 'Film adaptation']"
scooby-doo,2002,Scooby-Doo,129233,5.299763992169183,3,3449,0267913,1072075,/m/043h78,Scooby-Doo,2002-06-08,275650703.0,88.5,['English Language'],"['United States of America', 'Australia']","['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Mystery', 'Comedy', 'Live action', 'Family Film', 'Fantasy Comedy', 'Family-Oriented Adventure']"
scooby-doo!campscare,2010,Scooby-Doo! Camp Scare,4805,7.2,3,7683,1731767,28014365,/m/0cryrdw,Scooby-Doo! Camp Scare,2010,,77.0,['English Language'],['United States of America'],"['Family Film', 'Adventure', 'Animation']"
scooby-dooandtheghoulschool,1988,Scooby-Doo and the Ghoul School,6313,6.8,3,3448,0189071,4459184,/m/0c3ly_,Scooby-Doo and the Ghoul School,1988,,,[],['United States of America'],"['Fantasy Comedy', 'Fantasy', ""Children's Fantasy"", ""Children's/Family""]"
scooby-dooonzombieisland,1998,Scooby-Doo on Zombie Island,19144,7.700000000000001,3,3447,0166792,2081791,/m/06kxtl,Scooby-Doo on Zombie Island,1998-02-20,,77.0,"['Japanese Language', 'English Language']",['United States of America'],"['Zombie Film', 'Animation', ""Children's Fantasy"", ""Children's/Family""]"
score:ahockeymusical,2010,Score: A Hockey Musical,741,4.5,2,1711,1592876,29137805,/m/0dlk817,Score: A Hockey Musical,2010,,92.0,['English Language'],['Canada'],"['Sports', 'Musical', 'Comedy']"
scottpilgrimvs.theworld,2010,Scott Pilgrim vs. the World,473774,7.6,3,1468,0446029,17574075,/m/05t0_2v,Scott Pilgrim vs. the World,2010-07-27,47664559.0,112.0,['English Language'],"['United States of America', 'Canada', 'United Kingdom']","['Romantic comedy', 'Adventure', 'Superhero movie', 'Action Comedy', 'Action/Adventure', 'Martial Arts Film', 'Fantasy', 'Comedy', 'Romance Film', 'Action']"
scream,1996,Scream,403904,7.4,3,649,0117571,113549,/m/0sy44,Scream,1996-12-18,173046663.0,103.0,['English Language'],['United States of America'],"['Crime Fiction', 'Mystery', 'Horror']"
scream2,1997,Scream 2,216424,6.3,3,4643,0120082,600320,/m/02v5_g,Scream 2,1997-12-10,172363301.0,122.0,['English Language'],['United States of America'],"['Parody', 'Thriller', 'Horror', 'Indie', 'Media Satire', 'Mystery', 'Comedy', 'Slasher', 'Teen', 'Horror Comedy']"
scream3,2000,Scream 3,169051,5.7,3,4644,0134084,600351,/m/02v63m,Scream 3,2000-02-03,161834276.0,117.0,['English Language'],['United States of America'],"['Thriller', 'Parody', 'Horror', 'Indie', 'Mystery', 'Comedy', 'Slasher', 'Teen']"
scream4,2011,Scream 4,175833,6.2,3,2195,1262416,19787914,/m/0bwhdbl,Scream 4,2011-04-11,97138686.0,111.0,['English Language'],['United States of America'],"['Parody', 'Thriller', 'Horror', 'Mystery', 'Horror Comedy', 'Slasher', 'Teen']"
scrooged,1988,Scrooged,117649,6.9,3,4986,0096061,885824,/m/03lrqw,Scrooged,1988-11-23,60328558.0,101.0,['English Language'],['United States of America'],"['Christmas movie', 'Satire', 'Fantasy', 'Comedy', 'Black comedy', 'Fantasy Comedy']"
scum,1979,Scum,13456,7.6,0,9417,0079871,631251,/m/02ynvv,Scum,1979-09-12,,98.0,['English Language'],"['England', 'United Kingdom']","['Crime Fiction', 'Crime Thriller', 'Drama', 'Juvenile Delinquency Film']"
seaoflove,1989,Sea of Love,45672,6.8,0,10841,0098273,2541839,/m/07lz72,Sea of Love,1989-09-15,110879513.0,113.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Detective', 'Mystery', 'Psychological thriller', 'Erotic thriller', 'Drama', 'Suspense', 'Crime Thriller']"
